TEMPORADA        DIVISIÓN  JORNADA   LOCAL      VISITANTE      GOL LOC   GOL VISIT  
1998-1999           1ª             31 Oviedo      Zaragoza       1-2       1-2      
1998-1999           1ª             31 Real Socie  Rac. Santande  2-0       2-0      
1998-1999           1ª             31 Espanyol    Extremadura    0-0       0-0      
1998-1999           1ª             31 Salamanca   Real Madrid    1-1       1-1      
1998-1999           1ª             31 Valencia    Celta          2-2       2-2      
1998-1999           1ª             32 Valladolid  Villarreal     1-0       1-0      
1998-1999           1ª             32 Barcelona   Dptivo. Coruñ  4-0       4-0      
1998-1999           1ª             32 Ath. Bilba  At. Madrid     1-2       1-2      
1998-1999           1ª             32 Betis       Mallorca       1-3       1-3      
1998-1999           1ª             32 Zaragoza    Tenerife       3-1       3-1      
1998-1999           1ª             32 Rac. Santa  Oviedo         0-0       0-0      
1998-1999           1ª             32 Extremadur  Real Sociedad  1-0       1-0      
1998-1999           1ª             32 Real Madri  Espanyol       2-0       2-0      
1998-1999           1ª             32 Celta       Salamanca      1-0       1-0      
1998-1999           1ª             32 Valencia    Alavés         5-0       5-0      
1998-1999           1ª             33 Alavés      Valladolid     2-0       2-0      
1998-1999           1ª             33 Villarreal  Barcelona      2-3       2-3      
1998-1999           1ª             33 Dptivo. Co  Ath. Bilbao    1-1       1-1      
1998-1999           1ª             33 At. Madrid  Betis          2-3       2-3      
1998-1999           1ª             33 Mallorca    Zaragoza       1-0       1-0      
1998-1999           1ª             33 Tenerife    Rac. Santande  2-2       2-2      
1998-1999           1ª             33 Oviedo      Extremadura    1-0       1-0      
1998-1999           1ª             33 Real Socie  Real Madrid    3-2       3-2      
1998-1999           1ª             33 Espanyol    Celta          3-0       3-0      
1998-1999           1ª             33 Salamanca   Valencia       0-1       0-1      
1998-1999           1ª             34 Barcelona   Valladolid     1-1       1-1      
1998-1999           1ª             34 Ath. Bilba  Villarreal     2-0       2-0      
1998-1999           1ª             34 Betis       Dptivo. Coruñ  0-3       0-3      
1998-1999           1ª             34 Zaragoza    At. Madrid     2-0       2-0      
1998-1999           1ª             34 Rac. Santa  Mallorca       1-0       1-0      
1998-1999           1ª             34 Extremadur  Tenerife       1-0       1-0      
1998-1999           1ª             34 Real Madri  Oviedo         2-1       2-1      
1998-1999           1ª             34 Celta       Real Sociedad  2-2       2-2      
1998-1999           1ª             34 Valencia    Espanyol       1-2       1-2      
1998-1999           1ª             34 Salamanca   Alavés         1-0       1-0      
1998-1999           1ª             35 Alavés      Barcelona      1-4       1-4      
1998-1999           1ª             35 Valladolid  Ath. Bilbao    0-3       0-3      
1998-1999           1ª             35 Villarreal  Betis          3-4       3-4      
1998-1999           1ª             35 Dptivo. Co  Zaragoza       2-1       2-1      
1998-1999           1ª             35 At. Madrid  Rac. Santande  1-1       1-1      
1998-1999           1ª             35 Mallorca    Extremadura    2-0       2-0      
1998-1999           1ª             35 Tenerife    Real Madrid    2-3       2-3      
1998-1999           1ª             35 Oviedo      Celta          1-3       1-3      
1998-1999           1ª             35 Real Socie  Valencia       1-1       1-1      
1998-1999           1ª             35 Espanyol    Salamanca      4-0       4-0      
1998-1999           1ª             36 Ath. Bilba  Barcelona      1-3       1-3      
1998-1999           1ª             36 Betis       Valladolid     2-0       2-0      
1998-1999           1ª             36 Zaragoza    Villarreal     4-0       4-0      
1998-1999           1ª             36 Rac. Santa  Dptivo. Coruñ  1-1       1-1      
1998-1999           1ª             36 Extremadur  At. Madrid     2-1       2-1      
1998-1999           1ª             36 Real Madri  Mallorca       2-1       2-1      
1998-1999           1ª             36 Celta       Tenerife       2-0       2-0      
1998-1999           1ª             36 Valencia    Oviedo         3-0       3-0      
1998-1999           1ª             36 Salamanca   Real Sociedad  0-1       0-1      
1998-1999           1ª             36 Espanyol    Alavés         3-0       3-0      
1998-1999           1ª             37 Ath. Bilba  Alavés         5-0       5-0      
1998-1999           1ª             37 Barcelona   Betis          4-1       4-1      
1998-1999           1ª             37 Valladolid  Zaragoza       1-1       1-1      
1998-1999           1ª             37 Villarreal  Rac. Santande  3-0       3-0      
1998-1999           1ª             37 Dptivo. Co  Extremadura    1-1       1-1      
1998-1999           1ª             37 At. Madrid  Real Madrid    3-1       3-1      
1998-1999           1ª             37 Mallorca    Celta          2-0       2-0      
1998-1999           1ª             37 Tenerife    Valencia       3-2       3-2      
1998-1999           1ª             37 Oviedo      Salamanca      3-2       3-2      
1998-1999           1ª             37 Real Socie  Espanyol       1-2       1-2      
1998-1999           1ª             38 Betis       Ath. Bilbao    1-4       1-4      
1998-1999           1ª             38 Zaragoza    Barcelona      2-0       2-0      
1998-1999           1ª             38 Rac. Santa  Valladolid     0-2       0-2      
1998-1999           1ª             38 Extremadur  Villarreal     2-2       2-2      
1998-1999           1ª             38 Real Madri  Dptivo. Coruñ  3-1       3-1      
1998-1999           1ª             38 Celta       At. Madrid     0-1       0-1      
1998-1999           1ª             38 Valencia    Mallorca       3-0       3-0      
1998-1999           1ª             38 Salamanca   Tenerife       1-2       1-2      
1998-1999           1ª             38 Espanyol    Oviedo         2-1       2-1      
1998-1999           1ª             38 Alavés      Real Sociedad  2-1       2-1      
1998-1999           2ª              1 Sevilla     Ourense        3-0       3-0      
1998-1999           2ª              1 Compostela  Rec. Huelva    0-0       0-0      
1998-1999           2ª              1 Numancia    Mérida         2-1       2-1      
1998-1999           2ª              1 Lleida      Leganés        1-4       1-4      
1998-1999           2ª              1 Logroñés    Badajoz        1-0       1-0      
1998-1999           2ª              1 Rayo Valle  Osasuna        1-1       1-1      
1998-1999           2ª              1 At. Madrid  Hércules       2-3       2-3      
1998-1999           2ª              1 Mallorca B  Barcelona B    4-1       4-1      
1998-1999           2ª              1 Las Palmas  Albacete       2-1       2-1      
1998-1999           2ª              1 Sporting G  Toledo         0-0       0-0      
1998-1999           2ª              1 Málaga      Éibar          2-1       2-1      
1998-1999           2ª              2 Ourense     Málaga         0-1       0-1      
1998-1999           2ª              2 Rec. Huelv  Sevilla        0-1       0-1      
1998-1999           2ª              2 Mérida      Compostela     0-1       0-1      
1998-1999           2ª              2 Leganés     Numancia       0-5       0-5      
1998-1999           2ª              2 Badajoz     Lleida         1-2       1-2      
1998-1999           2ª              2 Osasuna     Logroñés       1-1       1-1      
1998-1999           2ª              2 Hércules    Rayo Vallecan  1-1       1-1      
1998-1999           2ª              2 Barcelona   At. Madrid B   1-1       1-1      
1998-1999           2ª              2 Albacete    Mallorca B     0-2       0-2      
1998-1999           2ª              2 Toledo      Las Palmas     2-0       2-0      
1998-1999           2ª              2 Éibar       Sporting Gijó  2-1       2-1      
1998-1999           2ª              3 Ourense     Rec. Huelva    1-0       1-0      
1998-1999           2ª              3 Sevilla     Mérida         0-0       0-0      
1998-1999           2ª              3 Compostela  Leganés        4-1       4-1      
1998-1999           2ª              3 Numancia    Badajoz        2-1       2-1      
1998-1999           2ª              3 Lleida      Osasuna        1-0       1-0      
1998-1999           2ª              3 Logroñés    Hércules       2-1       2-1      
1998-1999           2ª              3 Rayo Valle  Barcelona B    0-0       0-0      
1998-1999           2ª              3 At. Madrid  Albacete       0-0       0-0      
